Datetime_entry,Mua/Ban,entry_price,ema10,ema20,ema50,rsi,macd_value,macd_signal,macd_hist,volume,ADX,c_DI,t_DI,Lot,Profit,win
2015-01-02 01:50:00,Ban,1186.591,1186.2992,1186.2794,1185.8419,57.255833,0.06361995,0.07269252,-0.009072572,2.0,29.078259,0.007563509,0.004950003,1186.591,0.01,-15
2015-01-02 01:52:00,Ban,1186.545,1186.3899,1186.3331,1185.8984,56.055054,0.09387504,0.07873555,0.015139488,3.0,27.471607,0.0075629083,0.007743551,1186.545,0.01,-15
2015-01-02 01:54:00,Ban,1186.714,1186.4863,1186.396,1185.9584,59.17838,0.1240987,0.09253738,0.03156132,0.0,26.499928,0.0053887046,0.008326903,1186.714,0.01,-15
2015-01-02 01:57:00,Mua,1186.716,1186.5662,1186.4647,1186.0377,58.507538,0.13665153,0.11224115,0.024410382,2.0,24.704918,0.0056771217,0.005550696,1186.716,0.01,-15
2015-01-02 01:59:00,Mua,1186.524,1186.5663,1186.4835,1186.0786,52.964436,0.12062035,0.11719285,0.0034274957,2.0,23.017561,0.0042380104,0.005658707,1186.524,0.01,-15
2015-01-02 02:01:00,Mua,1186.291,1186.5043,1186.4655,1186.1023,46.59185,0.07909014,0.107899584,-0.028809443,7.0,21.52849,0.0025283778,0.0041597835,1186.291,0.01,-15
2015-01-02 02:03:00,Ban,1186.209,1186.4135,1186.4229,1186.1123,44.452385,0.02944684,0.08352996,-0.054083116,5.0,21.156338,0.0024922553,0.00503869,1186.209,0.01,-15
2015-01-02 02:05:00,Ban,1187.1,1186.5685,1186.504,1186.1699,64.79669,0.09105016,0.07848708,0.012563084,3.0,19.833096,0.005393699,0.002245368,1187.1,0.01,-15
2015-01-02 02:07:00,Ban,1186.551,1186.5863,1186.5262,1186.2053,51.555977,0.087609746,0.083249964,0.0043597776,3.0,19.50801,0.005074629,0.0026908177,1186.551,0.01,-15
2015-01-02 02:09:00,Ban,1186.655,1186.6129,1186.5519,1186.2408,53.477524,0.088313654,0.085301235,0.0030124183,1.0,18.519707,0.0047856946,0.0026185876,1186.655,0.01,-15
2015-01-02 02:13:00,Ban,1186.816,1186.649,1186.5891,1186.3022,56.12714,0.08475036,0.07982783,0.0049225325,7.0,16.274372,0.006200279,0.003244612,1186.816,0.01,-15
2015-01-02 02:15:00,Mua,1187.029,1186.743,1186.6505,1186.3501,60.23548,0.11511707,0.08896813,0.026148945,2.0,17.472311,0.0074579143,0.004351955,1187.029,0.01,-15
2015-01-02 02:18:00,Mua,1186.998,1186.81,1186.7108,1186.4098,58.08513,0.12462409,0.10254576,0.022078326,2.0,17.660809,0.005585392,0.00444785,1186.998,0.01,-15
2015-01-02 02:20:00,Ban,1186.888,1186.8448,1186.7483,1186.4489,55.119335,0.12497529,0.1111635,0.013811789,3.0,17.158722,0.002672317,0.0040024566,1186.888,0.01,-15
2015-01-02 02:22:00,Ban,1186.979,1186.8563,1186.7711,1186.4813,56.64487,0.115567006,0.111941434,0.003625567,2.0,16.936787,0.0034004801,0.00418891,1186.979,0.01,-15
2015-01-02 02:24:00,Mua,1186.838,1186.9069,1186.8159,1186.5231,51.78101,0.12239384,0.11808429,0.0043095485,8.0,17.361355,0.0034002783,0.0050071357,1186.838,0.01,-15
2015-01-02 02:26:00,Mua,1186.989,1186.9457,1186.8541,1186.5619,54.364517,0.124086656,0.12082207,0.0032645843,4.0,15.9913845,0.003069151,0.0046458524,1186.989,0.01,-15
2015-01-02 02:28:00,Ban,1187.079,1187.0134,1186.9087,1186.6077,55.139355,0.13767593,0.12721503,0.010460893,2.0,16.016674,0.003375927,0.0041461918,1187.079,0.01,-15
2015-01-02 02:30:00,Mua,1187.071,1187.029,1186.9362,1186.6425,54.883938,0.12795407,0.1281348,-0.00018073266,2.0,14.996208,0.002437117,0.004146108,1187.071,0.01,-15
2015-01-02 02:32:00,Mua,1187.918,1187.2075,1187.0474,1186.7113,68.86441,0.19017923,0.1406755,0.04950373,7.0,16.429031,0.0082134,0.0035922343,1187.918,0.01,-15
2015-01-02 02:34:00,Mua,1187.041,1187.1735,1187.0583,1186.742,50.938416,0.15387821,0.1491703,0.0047079273,3.0,19.330118,0.008213209,0.0049760616,1187.041,0.01,-15
2015-01-02 02:36:00,Mua,1187.121,1187.1665,1187.0758,1186.7737,52.049896,0.1321683,0.1452255,-0.013057199,2.0,20.540672,0.007484893,0.0063477186,1187.121,0.01,-15
2015-01-02 02:38:00,Mua,1187.181,1187.1357,1187.0742,1186.796,53.00511,0.10287333,0.13043547,-0.027562134,8.0,20.530758,0.010914423,0.005017987,1187.181,0.01,-15
2015-01-02 02:40:00,Ban,1186.692,1187.0588,1187.0453,1186.8057,44.455624,0.05541976,0.110221684,-0.054801926,4.0,20.45735,0.010914556,0.005379059,1186.692,0.01,-15
2015-01-02 02:43:00,Mua,1187.462,1187.1118,1187.0739,1186.8439,57.338707,0.06727556,0.08009761,-0.012822052,2.0,19.534872,0.011811038,0.0060288636,1187.462,0.01,-15
2015-01-02 02:45:00,Ban,1188.011,1187.3229,1187.194,1186.9117,64.28943,0.14991589,0.09537022,0.05454567,11.0,21.6397,0.0156426,0.0073881205,1188.011,0.01,10
2015-01-02 03:31:00,Ban,1184.391,1185.0494,1185.585,1186.2389,12.639467,-0.61591333,-0.46296558,-0.15294771,8.0,38.071877,0.0018076376,0.00078330963,1184.391,0.01,-15
2015-01-02 03:33:00,Ban,1184.491,1184.8427,1185.3737,1186.0989,18.929743,-0.63469,-0.52518433,-0.109505616,4.0,41.095142,0.0025313448,0.0007835115,1184.491,0.01,-15
2015-01-02 03:36:00,Ban,1184.432,1184.6415,1185.1199,1185.906,21.442171,-0.6101382,-0.57290256,-0.037235636,1.0,43.485516,0.0029481112,0.0007837514,1184.432,0.01,-15
2015-01-02 03:38:00,Ban,1184.822,1184.6638,1185.0442,1185.8131,36.910576,-0.52713805,-0.564649,0.037510917,1.0,41.15523,0.0037323078,0.0007838449,1184.822,0.01,-15
2015-01-02 03:41:00,Ban,1184.931,1184.7848,1185.014,1185.7129,41.507454,-0.38047877,-0.49447787,0.113999106,1.0,34.57702,0.0049383244,0.00241791,1184.931,0.01,-15
2015-01-02 03:43:00,Mua,1184.782,1184.7911,1184.9762,1185.6431,38.07325,-0.32712102,-0.43798757,0.110866554,1.0,31.83088,0.004938304,0.0021224457,1184.782,0.01,-15
2015-01-02 03:45:00,Ban,1185.011,1184.8387,1184.9679,1185.5881,46.24423,-0.26221275,-0.38078725,0.118574485,3.0,29.007425,0.006620184,0.0021223177,1185.011,0.01,-15
2015-01-02 03:48:00,Ban,1185.612,1185.1163,1185.0892,1185.5697,61.83439,-0.09160674,-0.2663999,0.17479314,3.0,26.943413,0.008849386,0.005371119,1185.612,0.01,-15
2015-01-02 03:50:00,Mua,1185.322,1185.214,1185.1487,1185.5582,52.79602,-0.032304104,-0.18492037,0.15261626,7.0,25.62967,0.00866749,0.005370469,1185.322,0.01,-15
2015-01-02 03:54:00,Ban,1184.932,1185.1101,1185.1123,1185.4824,42.6613,-0.05921537,-0.101597555,0.042382184,1.0,20.828556,0.0048699044,0.0042189765,1184.932,0.01,-15
2015-01-02 03:57:00,Ban,1184.892,1185.0253,1185.0638,1185.4197,41.912777,-0.08161367,-0.088423364,0.0068097007,0.0,18.616594,0.005116942,0.003555943,1184.892,0.01,-15
2015-01-02 03:59:00,Mua,1184.871,1184.9742,1185.0288,1185.3774,41.311993,-0.09290927,-0.089334846,-0.0035744242,0.0,18.13508,0.0034896692,0.0040923753,1184.871,0.01,-15
2015-01-02 04:02:00,Ban,1185.071,1185.0422,1185.0547,1185.3496,49.00845,-0.048410133,-0.07318123,0.024771096,1.0,15.530285,0.0019287596,0.0024109494,1185.071,0.01,-15
2015-01-02 04:04:00,Mua,1185.012,1185.0333,1185.0476,1185.3239,46.977238,-0.045296595,-0.0633592,0.018062605,2.0,14.234301,0.001928854,0.0026401188,1185.012,0.01,-15
2015-01-02 04:07:00,Ban,1185.063,1185.0753,1185.0698,1185.3029,48.828884,-0.019646512,-0.042271927,0.022625415,0.0,12.917934,0.0035743753,0.0034176572,1185.063,0.01,-15
2015-01-02 04:09:00,Ban,1184.541,1184.9113,1184.9812,1185.2476,35.676575,-0.086592935,-0.05296861,-0.033624325,2.0,14.805006,0.0038035957,0.0032972533,1184.541,0.01,-15
2015-01-02 04:11:00,Mua,1184.742,1184.8165,1184.9154,1185.1989,43.516808,-0.11715197,-0.0759133,-0.041238666,2.0,15.12656,0.005123882,0.0032973688,1184.742,0.01,-15
2015-01-02 04:14:00,Ban,1184.641,1184.7769,1184.8682,1185.1465,41.20823,-0.11519013,-0.093852445,-0.021337688,1.0,14.295586,0.003858149,0.0043283612,1184.641,0.01,-15
2015-01-02 04:18:00,Mua,1184.241,1184.5175,1184.6853,1185.024,32.551983,-0.19532178,-0.14051318,-0.054808605,1.0,18.537947,0.0038588361,0.0027132442,1184.241,0.01,-15
2015-01-02 04:20:00,Mua,1184.371,1184.4631,1184.6249,1184.9723,38.02506,-0.19669195,-0.1611311,-0.035560846,2.0,19.681118,0.0028582364,0.0021346323,1184.371,0.01,-15
2015-01-02 04:22:00,Ban,1184.414,1184.4323,1184.5781,1184.9257,40.85075,-0.1870205,-0.17203371,-0.014986779,3.0,20.800425,0.002629247,0.0025448217,1184.414,0.01,-15
2015-01-02 04:25:00,Ban,1184.511,1184.4149,1184.5292,1184.8647,46.700184,-0.1610931,-0.17226394,0.011170848,3.0,22.839298,0.0017187224,0.0028404149,1184.511,0.01,-15
2015-01-02 04:27:00,Mua,1184.501,1184.4344,1184.5189,1184.8345,46.80951,-0.13255973,-0.16055742,0.02799768,1.0,23.397299,0.0015438936,0.0031420647,1184.501,0.01,-15
2015-01-02 04:29:00,Mua,1184.791,1184.5376,1184.5597,1184.8274,56.245605,-0.07102613,-0.13346516,0.062439017,2.0,20.566801,0.0027560228,0.0042938474,1184.791,0.01,-15
2015-01-02 04:31:00,Mua,1184.732,1184.5864,1184.582,1184.8162,53.766685,-0.038935117,-0.10249357,0.06355845,1.0,19.500584,0.0029910847,0.0051620333,1184.732,0.01,-15
2015-01-02 04:35:00,Mua,1184.571,1184.5963,1184.5901,1184.7854,48.500374,-0.022380764,-0.0568751,0.034494337,0.0,18.782845,0.003189862,0.004739568,1184.571,0.01,-15
2015-01-02 04:37:00,Mua,1184.823,1184.6605,1184.6261,1184.7855,55.93086,0.009375559,-0.03578023,0.04515579,2.0,17.15489,0.0037263583,0.0052759927,1184.823,0.01,-15
2015-01-02 04:39:00,Mua,1184.931,1184.7291,1184.6693,1184.7914,58.75021,0.039633244,-0.011739373,0.051372617,2.0,16.171568,0.0040276106,0.005516862,1184.931,0.01,-15
2015-01-02 04:41:00,Ban,1184.691,1184.7433,1184.6888,1184.7905,50.171814,0.042509753,0.008927032,0.03358272,3.0,15.1668625,0.0040937806,0.0041902466,1184.691,0.01,-15
2015-01-02 04:43:00,Ban,1184.8,1184.7711,1184.7142,1184.7936,53.154972,0.05046861,0.023810279,0.026658328,3.0,13.908891,0.0026407314,0.0041781436,1184.8,0.01,-15
2015-01-02 04:45:00,Ban,1184.821,1184.7772,1184.7275,1184.793,53.727028,0.048153896,0.03228309,0.015870806,2.0,13.553535,0.002405567,0.0033099155,1184.821,0.01,-15
2015-01-02 04:49:00,Ban,1184.841,1184.7826,1184.7457,1184.7911,54.282394,0.04086143,0.03668422,0.004177214,1.0,13.611811,0.0018508241,0.0037920792,1184.841,0.01,-15
2015-01-02 04:51:00,Ban,1184.632,1184.7605,1184.7412,1184.7859,46.083935,0.026253311,0.035329156,-0.009075844,1.0,14.571643,0.0013444197,0.0027069259,1184.632,0.01,-15
2015-01-02 04:54:00,Mua,1184.751,1184.7057,1184.7133,1184.7683,51.534374,-0.0008539924,0.018413996,-0.01926799,3.0,16.974478,0.001049054,0.002098108,1184.751,0.01,-15
2015-01-02 05:01:00,Mua,1184.941,1184.8676,1184.8094,1184.799,56.933624,0.061374556,0.03472769,0.026646866,3.0,15.192733,0.0028455704,0.0029420303,1184.941,0.01,-15
2015-01-02 05:03:00,Ban,1185.001,1184.9132,1184.8451,1184.815,58.962326,0.07433537,0.048218124,0.026117241,0.0,16.345188,0.0025561333,0.0028816788,1185.001,0.01,-15
2015-01-02 05:05:00,Mua,1184.962,1184.95,1184.8783,1184.8314,55.245018,0.08170208,0.060836457,0.020865628,0.0,17.913675,0.00300214,0.002881572,1184.962,0.01,-15
2015-01-02 05:07:00,Ban,1184.611,1184.8737,1184.8505,1184.8235,41.31123,0.039389566,0.05787789,-0.018488325,4.0,17.074429,0.0029417975,0.0027066949,1184.611,0.01,-15
2015-01-02 05:09:00,Ban,1184.472,1184.7528,1184.7887,1184.7996,37.05301,-0.017901374,0.035207875,-0.05310925,5.0,18.971268,0.0023390376,0.0015010834,1184.472,0.01,-15
2015-01-02 05:11:00,Mua,1184.602,1184.7028,1184.7548,1184.7843,43.143867,-0.039027594,0.009930206,-0.048957802,1.0,17.917036,0.0033036747,0.0013202642,1184.602,0.01,-15
2015-01-02 05:14:00,Mua,1185.391,1184.8914,1184.8452,1184.8193,67.38643,0.045867722,0.011211217,0.034656506,2.0,19.165432,0.0071075615,0.0027128097,1185.391,0.01,-15
2015-01-02 05:17:00,Ban,1185.322,1185.0707,1184.9592,1184.8717,63.250546,0.11419244,0.052642323,0.061550114,0.0,24.036615,0.007408587,0.0040388554,1185.322,0.01,-15
2015-01-02 05:19:00,Mua,1185.381,1185.1748,1185.0366,1184.9113,64.40983,0.14698327,0.08450872,0.062474553,3.0,27.349916,0.0075288275,0.0040386827,1185.381,0.01,-15
2015-01-02 05:21:00,Ban,1185.211,1185.1957,1185.0734,1184.9365,57.172344,0.14019458,0.10561226,0.034582317,5.0,27.641808,0.0075283647,0.0040384345,1185.211,0.01,-15
2015-01-02 05:23:00,Mua,1185.252,1185.2186,1185.1083,1184.9619,58.01362,0.13417889,0.11666874,0.017510163,2.0,26.799856,0.00752768,0.0045202244,1185.252,0.01,-15
2015-01-02 05:25:00,Ban,1185.392,1185.2639,1185.1528,1184.992,62.43432,0.13803889,0.12364756,0.014391328,2.0,26.930952,0.0074787885,0.004887427,1185.392,0.01,-15
2015-01-02 05:27:00,Ban,1185.361,1185.3004,1185.1931,1185.0215,60.744785,0.137343,0.12898454,0.008358459,2.0,28.040434,0.0058573703,0.0029527897,1185.361,0.01,-15
2015-01-02 05:31:00,Ban,1185.941,1185.5428,1185.3691,1185.1246,74.49756,0.20573084,0.15960352,0.046127312,4.0,33.677677,0.0048143845,0.0028982714,1185.941,0.01,-15
2015-01-02 05:36:00,Ban,1185.582,1185.6177,1185.4888,1185.2253,57.3336,0.1769951,0.18478003,-0.007784924,1.0,33.17926,0.004217378,0.0041631544,1185.582,0.01,-15
2015-01-02 05:38:00,Ban,1185.661,1185.6454,1185.5277,1185.2622,58.46004,0.16679657,0.17984727,-0.013050704,0.0,33.140797,0.0050003496,0.004343677,1185.661,0.01,-15
2015-01-02 05:41:00,Ban,1185.562,1185.5986,1185.5314,1185.2938,54.010323,0.11690547,0.15527205,-0.038366575,0.0,29.80815,0.0034880945,0.0042230645,1185.562,0.01,-15
2015-01-02 05:44:00,Ban,1185.751,1185.6173,1185.5576,1185.3317,60.515762,0.1027806,0.12865832,-0.025877729,2.0,27.354914,0.0030724227,0.002710961,1185.751,0.01,-15
2015-01-02 05:47:00,Mua,1185.661,1185.624,1185.5767,1185.3655,55.78292,0.08580232,0.10976931,-0.023966987,2.0,27.511745,0.0019399157,0.0014459,1185.661,0.01,-15
2015-01-02 05:49:00,Mua,1185.691,1185.6536,1185.6018,1185.3925,56.190426,0.08688544,0.10190402,-0.015018585,0.0,28.515911,0.0019398972,0.002108584,1185.691,0.01,-15
2015-01-02 05:51:00,Ban,1185.662,1185.6606,1185.6152,1185.4142,54.678165,0.0785914,0.09438793,-0.015796533,0.0,26.994995,0.0012169527,0.0019278458,1185.662,0.01,-15
2015-01-02 05:55:00,Ban,1185.782,1185.6816,1185.6422,1185.4559,57.420937,0.06788666,0.07999656,-0.012109905,3.0,23.883244,0.0017651308,0.0017048874,1185.782,0.01,-15
2015-01-02 05:57:00,Ban,1185.811,1185.726,1185.6737,1185.4836,58.243614,0.07796613,0.078704834,-0.0007387058,0.0,23.188484,0.0017650767,0.0030964143,1185.811,0.01,-15
2015-01-02 05:59:00,Mua,1186.052,1185.8024,1185.7241,1185.5194,66.20254,0.10144193,0.08381416,0.017627768,2.0,23.979393,0.0019999593,0.003024035,1186.052,0.01,-15
2015-01-02 06:03:00,Ban,1186.062,1185.9042,1185.8099,1185.5879,64.247375,0.120265834,0.101999916,0.018265916,0.0,29.859383,0.0039815465,0.002307008,1186.062,0.01,-15
2015-01-02 06:05:00,Ban,1186.151,1185.9843,1185.8708,1185.6309,66.9892,0.14049831,0.114500634,0.025997667,1.0,33.173294,0.0048245667,0.0030898908,1186.151,0.01,-15
2015-01-02 06:08:00,Mua,1186.391,1186.116,1185.9636,1185.6886,73.361916,0.18060659,0.13551052,0.04509607,1.0,37.205383,0.005667364,0.0035835085,1186.391,0.01,-15
2015-01-02 06:13:00,Ban,1186.372,1186.2358,1186.0961,1185.7988,66.14615,0.18008503,0.16534673,0.0147383185,0.0,39.55157,0.0067262785,0.0022581506,1186.372,0.01,-15
2015-01-02 06:16:00,Mua,1186.221,1186.2324,1186.1196,1185.8317,58.16963,0.15717033,0.16425794,-0.007087618,2.0,38.535603,0.0039019908,0.0022580966,1186.221,0.01,-15
2015-01-02 06:18:00,Mua,1186.101,1186.2233,1186.1361,1185.8611,51.372932,0.13331337,0.15659928,-0.023285916,3.0,36.271297,0.00408852,0.002805965,1186.101,0.01,-15
2015-01-02 06:20:00,Ban,1186.151,1186.1964,1186.1371,1185.8826,53.307217,0.10472885,0.1399117,-0.035182845,0.0,31.783949,0.0026373537,0.004251077,1186.151,0.01,-15
2015-01-02 06:22:00,Ban,1186.241,1186.2068,1186.1534,1185.909,56.868073,0.09512565,0.124357045,-0.029231396,1.0,29.190157,0.0025831724,0.0037091707,1186.241,0.01,-15
2015-01-02 06:24:00,Mua,1186.332,1186.2405,1186.1813,1185.9397,60.46934,0.09685024,0.11405772,-0.017207477,2.0,27.799755,0.0029444667,0.0032515582,1186.332,0.01,-15
2015-01-02 06:26:00,Mua,1186.542,1186.3044,1186.2261,1185.9769,67.08841,0.112138964,0.11067222,0.0014667459,3.0,27.790054,0.0033839676,0.0033779463,1186.542,0.01,-15
2015-01-02 06:28:00,Ban,1186.511,1186.3698,1186.276,1186.0172,64.764305,0.12636577,0.11530147,0.011064295,0.0,29.047571,0.002962414,0.004040203,1186.511,0.01,-15
2015-01-02 06:30:00,Mua,1186.521,1186.414,1186.3171,1186.0544,64.39465,0.13024001,0.12025839,0.009981624,5.0,29.136225,0.0031429448,0.004040069,1186.521,0.01,-15
2015-01-02 06:32:00,Ban,1186.801,1186.5674,1186.4197,1186.1183,67.07952,0.17989188,0.13963084,0.04026105,9.0,32.204563,0.007110188,0.003491879,1186.801,0.01,-15
2015-01-02 06:35:00,Ban,1186.212,1186.4807,1186.412,1186.15,45.62286,0.111864,0.1399706,-0.028106596,4.0,30.34868,0.0058998154,0.0020468747,1186.212,0.01,-15
2015-01-02 06:37:00,Ban,1186.401,1186.45,1186.4073,1186.1682,51.4705,0.084060356,0.12168014,-0.03761979,3.0,27.545824,0.0057793236,0.0018060387,1186.401,0.01,-15
2015-01-02 06:42:00,Ban,1186.301,1186.3606,1186.3687,1186.1937,48.42403,0.022940941,0.06561738,-0.04267644,4.0,22.60068,0.005111284,0.0007766262,1186.301,0.01,-15
2015-01-02 06:44:00,Ban,1185.932,1186.2604,1186.3135,1186.1842,37.115704,-0.024947964,0.038385347,-0.06333331,5.0,21.326588,0.004930929,0.00083687314,1185.932,0.01,-15
2015-01-02 06:46:00,Ban,1185.672,1186.0627,1186.1953,1186.1439,31.954792,-0.10881795,-0.0089381365,-0.099879816,9.0,22.3507,0.000776781,0.0008369966,1185.672,0.01,-15
2015-01-02 06:48:00,Ban,1185.471,1185.8895,1186.0769,1186.0979,28.000238,-0.17375383,-0.06277665,-0.11097718,6.0,24.904667,0.0015055627,0.00083709287,1185.471,0.01,-15
2015-01-02 06:50:00,Ban,1185.241,1185.687,1185.9321,1186.035,24.149097,-0.2435344,-0.12258757,-0.12094683,7.0,28.31971,0.0012648266,0.0008371948,1185.241,0.01,-15
2015-01-02 06:52:00,Mua,1184.981,1185.4387,1185.751,1185.9502,23.879553,-0.32441354,-0.19057763,-0.13383593,7.0,32.129513,0.0012650407,0.00012048007,1184.981,0.01,-15
2015-01-02 06:55:00,Mua,1184.931,1185.2247,1185.548,1185.8394,23.961348,-0.3625204,-0.270329,-0.0921914,3.0,36.93084,0.00072908273,0.00012050955,1184.931,0.01,-15
2015-01-02 06:57:00,Ban,1184.991,1185.1505,1185.4486,1185.7749,27.571306,-0.35371858,-0.30119178,-0.0525268,0.0,39.37042,0.00072919304,0.001024486,1184.991,0.01,-15
2015-01-02 06:59:00,Ban,1184.672,1185.0026,1185.3137,1185.6926,22.165255,-0.37607825,-0.32645917,-0.049619067,1.0,42.837093,0.0007292884,0.00102462,1184.672,0.01,-15
2015-01-02 07:01:00,Ban,1184.552,1184.8535,1185.1754,1185.6049,20.487093,-0.39590254,-0.350471,-0.04543156,3.0,46.537804,0.0,0.0010247553,1184.552,0.01,-15
2015-01-02 07:03:00,Ban,1184.592,1184.7476,1185.0583,1185.5221,26.45579,-0.3943811,-0.3677356,-0.026645513,4.0,48.57034,0.0004220023,0.0010248628,1184.592,0.01,-15
2015-01-02 07:05:00,Ban,1184.773,1184.7751,1185.0177,1185.4694,37.079395,-0.335748,-0.35978407,0.024036076,4.0,45.488464,0.0022909313,0.0026466288,1184.773,0.01,-15
2015-01-02 07:07:00,Ban,1184.921,1184.813,1184.9941,1185.4246,42.738182,-0.27760488,-0.3351024,0.057497524,4.0,41.881573,0.0030204523,0.0026466637,1184.921,0.01,-15
2015-01-02 07:10:00,Mua,1184.872,1184.8367,1184.9598,1185.3607,43.17659,-0.21482955,-0.2857228,0.07089323,1.0,36.140114,0.0030808034,0.0028818473,1184.872,0.01,-15
2015-01-02 07:12:00,Ban,1184.962,1184.8765,1184.9594,1185.3296,46.371475,-0.16881405,-0.24714369,0.07832963,4.0,32.41906,0.003448533,0.0023995037,1184.962,0.01,-15
2015-01-02 07:14:00,Mua,1184.851,1184.8829,1184.9482,1185.2966,42.73101,-0.14257267,-0.21078086,0.068208195,1.0,29.191309,0.0034484125,0.00239942,1184.851,0.01,-15
2015-01-02 07:16:00,Ban,1185.271,1184.9519,1184.9724,1185.2795,57.44382,-0.09214015,-0.17460641,0.08246626,3.0,27.631975,0.005190351,0.0023992565,1185.271,0.01,-15
2015-01-02 07:20:00,Mua,1185.381,1185.1151,1185.0581,1185.2712,58.975063,0.0027526617,-0.090942614,0.093695275,5.0,28.737144,0.0050089746,0.0034237034,1185.381,0.01,-15
2015-01-02 07:23:00,Mua,1185.441,1185.2316,1185.1383,1185.2816,59.645504,0.056250416,-0.027323253,0.08357367,1.0,31.316864,0.0048819645,0.0033631313,1185.441,0.01,-15
2015-01-02 07:25:00,Ban,1185.482,1185.3068,1185.1962,1185.2952,60.665012,0.084982745,0.010794505,0.07418824,2.0,31.992464,0.0053637815,0.0034292042,1185.482,0.01,-15
2015-01-02 07:28:00,Ban,1185.471,1185.402,1185.28,1185.3206,58.52197,0.11312517,0.058651704,0.05447346,0.0,31.65229,0.00499561,0.0045737852,1185.471,0.01,-15
2015-01-02 07:30:00,Ban,1185.511,1185.441,1185.3236,1185.336,59.434677,0.11818678,0.07999194,0.038194843,3.0,30.50147,0.0028320984,0.004633795,1185.511,0.01,-15
2015-01-02 07:32:00,Ban,1185.392,1185.441,1185.3455,1185.3444,53.555096,0.10514617,0.09086321,0.014282954,1.0,28.348118,0.0028319655,0.0034947658,1185.392,0.01,-15
2015-01-02 07:35:00,Mua,1185.451,1185.4349,1185.3665,1185.3536,56.13234,0.08491692,0.09010014,-0.005183225,0.0,24.68367,0.0013255809,0.0033139521,1185.451,0.01,-15
2015-01-02 07:40:00,Ban,1185.661,1185.5746,1185.4775,1185.4062,59.084553,0.11658616,0.101439856,0.015146309,1.0,22.939789,0.0022834826,0.0031812107,1185.661,0.01,-15
2015-01-02 07:42:00,Ban,1185.711,1185.6241,1185.5225,1185.4308,60.078087,0.124058016,0.10939757,0.014660452,2.0,21.411795,0.0022834262,0.0030064108,1185.711,0.01,-15
2015-01-02 07:44:00,Mua,1185.752,1185.6722,1185.5675,1185.4569,60.591442,0.12994067,0.11679155,0.013149124,2.0,20.755363,0.0030545176,0.003608789,1185.752,0.01,-15
2015-01-02 07:46:00,Ban,1185.602,1185.68,1185.5918,1185.476,52.569557,0.117517106,0.11955784,-0.0020407378,2.0,19.123003,0.0030604464,0.003548431,1185.602,0.01,-15
2015-01-02 07:51:00,Ban,1185.591,1185.6439,1185.6072,1185.505,51.021355,0.06832123,0.0981073,-0.029786067,4.0,15.430466,0.0017410053,0.002885611,1185.591,0.01,-15
2015-01-02 07:53:00,Mua,1185.518,1185.6146,1185.5981,1185.5092,47.637856,0.046160817,0.08161949,-0.035458677,1.0,14.161569,0.0017410285,0.0015663232,1185.518,0.01,-15
2015-01-02 07:55:00,Mua,1185.551,1185.61,1185.599,1185.5165,49.057995,0.03694005,0.06701746,-0.030077409,1.0,12.336047,0.0021025117,0.0015663411,1185.551,0.01,-15
2015-01-02 07:57:00,Mua,1185.811,1185.638,1185.6152,1185.5293,59.244747,0.04371063,0.056327563,-0.0126169305,4.0,12.807818,0.0023555558,0.0015663542,1185.811,0.01,-15
2015-01-02 07:59:00,Ban,1185.781,1185.703,1185.6556,1185.5532,56.448387,0.06543288,0.05900049,0.0064323856,3.0,14.083637,0.002355539,0.0025302463,1185.781,0.01,-15
2015-01-02 08:02:00,Mua,1186.231,1185.8346,1185.739,1185.6001,68.44335,0.11062873,0.07282828,0.037800454,2.0,17.779053,0.0048734876,0.0019397566,1186.231,0.01,-15
2015-01-02 08:04:00,Ban,1186.081,1185.9235,1185.8054,1185.6389,61.92022,0.13636184,0.09438045,0.04198139,1.0,21.191135,0.004873182,0.003337136,1186.081,0.01,-15
2015-01-02 08:08:00,Mua,1186.812,1186.2897,1186.0568,1185.7744,68.43795,0.25792232,0.16635743,0.09156489,3.0,31.061962,0.008124119,0.005624853,1186.812,0.01,-15
2015-01-02 08:11:00,Mua,1186.872,1186.5358,1186.258,1185.894,68.08797,0.31874415,0.23432918,0.08441499,2.0,38.802723,0.0072854436,0.0074419905,1186.872,0.01,-15
2015-01-02 08:13:00,Mua,1186.931,1186.6575,1186.375,1185.9716,69.03256,0.33521754,0.26939642,0.065821104,4.0,42.777847,0.008006945,0.0058155707,1186.931,0.01,-15
2015-01-02 08:15:00,Ban,1186.682,1186.731,1186.4685,1186.0427,58.257614,0.32733563,0.29431084,0.033024784,11.0,44.762775,0.008132317,0.005742584,1186.682,0.01,-15
2015-01-02 08:17:00,Mua,1186.771,1186.7441,1186.5233,1186.0988,59.92369,0.29437804,0.29696932,-0.0025912807,3.0,44.553394,0.0062658335,0.004821261,1186.771,0.01,-15
2015-01-02 08:22:00,Ban,1186.732,1186.6893,1186.5759,1186.1998,57.960438,0.18956801,0.24365255,-0.05408455,3.0,39.3383,0.0022449691,0.0025338659,1186.732,0.01,-15
2015-01-02 08:25:00,Mua,1186.632,1186.6775,1186.5989,1186.2524,54.15354,0.14785245,0.20283028,-0.05497783,1.0,36.505177,0.0020584518,0.0009630184,1186.632,0.01,-15
