Datetime_entry,Mua/Ban,entry_price,ema10,ema20,ema50,rsi,macd_value,macd_signal,macd_hist,volume,adx,c_DI,t_DI,Lot,Profit,win
2024-12-11 16:31:31,Mua,2692.881,2691.5491069054196,2691.114855951854,2691.1255883930953,60.43593503895512,0.41605533935216954,0.22335737225495847,0.19269796709721107,29.0,19.461870361107295,27.64503471959909,20.04920814938082,2692.559,0.01,0.0
2024-12-11 16:31:44,Mua,2692.747,2691.524743269056,2691.1020940470926,2691.1203334911347,59.761032937802185,0.40536588066242984,0.2212194805170105,0.18414640014541933,39.0,19.72846625243898,29.213438730504787,19.614611043914586,2692.425,0.01,0.5
2024-12-11 16:32:28,Mua,2693.895,2691.947583335509,2691.366621609048,2691.2261589672735,65.1336955460795,0.5685720547417077,0.2951155700442769,0.2734564846974308,26.0,20.307467495470217,31.9379378589921,18.330845225695217,2693.573,0.01,0.0
2024-12-11 16:32:58,Mua,2694.455,2692.049401517327,2691.419954942381,2691.248119751587,67.30849056943345,0.6132444194140589,0.30405004297874716,0.3091943764353118,54.0,20.670024838604935,34.404499400046504,17.66653743914817,2694.133,0.01,-0.7
2024-12-11 16:33:10,Mua,2693.638,2692.26927892672,2691.5944830231433,2691.3201136751313,61.49938116689683,0.678545918969121,0.37825959808905407,0.3002863208800669,12.0,21.476202298640043,32.606189783041856,16.746549487317257,2693.316,0.01,-0.5
2024-12-11 16:34:18,Mua,2693.627,2692.514120774593,2691.7901293841646,2691.4107322315554,61.22093278385512,0.748779588060188,0.4572622406726535,0.2915173473875345,17.0,22.08949080100371,31.22054066816543,16.756882118475822,2693.305,0.01,-0.5
2024-12-11 16:34:27,Mua,2693.714,2692.529938956411,2691.7984150984503,2691.414143996261,61.860694205670576,0.7557197590003852,0.45865027486069293,0.2970694841396923,26.0,22.073680949422112,31.195043962543323,16.82486381341987,2693.392,0.01,-0.51
2024-12-11 16:48:35,Ban,2693.667,2692.787224350368,2692.0669382143014,2691.557409969583,62.489953501301535,0.7874673871042432,0.5674668839261847,0.22000050317805853,54.0,21.804861219581035,28.44981652189978,20.095011356154714,2693.667,0.01,0.0
2024-12-11 16:49:08,Mua,2693.581,2693.453971351689,2693.1038300785453,2692.3369878848566,54.09845203211611,0.5299080279778536,0.6268042420156077,-0.09689621403775406,8.0,14.288836452564995,20.232815253048656,20.072474504334142,2693.413,0.01,-0.5
2024-12-11 16:49:25,Ban,2693.071,2693.3917895335067,2693.071258649974,2692.3235761201504,51.79277312606349,0.5026259766959811,0.6213478317592331,-0.11872185506325206,24.0,14.50235200063851,19.85239736446208,21.244358167253182,2693.071,0.01,-0.5
